Timestamp,Signal Strength (dBm),SNR,Call Duration (s),Environment,Attenuation,Distance to Tower (km),Tower ID,User ID,Call Type,Incoming/Outgoing
8/22/2024 12:05,-84.21763288,21.24955217,889.0986643,home,5.077168951,5.207439514,4,70,data,outgoing
8/23/2024 21:21,-81.84437091,13.86764065,188.0256552,home,1.950175153,8.608112461,5,35,voice,outgoing
8/24/2024 18:17,-101.9804525,19.0034841,265.1133387,urban,9.930866065,4.655619706,9,19,data,incoming
8/25/2024 10:26,-113.1735516,24.70531118,1479.914736,open,0.340996714,8.039306621,9,73,data,outgoing
8/26/2024 20:09,-53.45484803,23.42324862,1151.821354,open,2.167379507,9.030613126,3,24,data,incoming
8/27/2024 23:32,-96.92116754,18.30482282,447.3878235,suburban,6.741978101,3.90007359,4,55,data,outgoing
8/28/2024 14:14,-75.03189286,24.74416111,1615.490913,open,1.906497561,1.015723915,3,51,voice,outgoing
8/29/2024 13:23,-51.96755394,16.91517259,1013.283515,open,2.606423687,6.973527284,3,6,data,incoming
8/30/2024 14:26,-91.84574392,20.54064329,115.8579189,open,2.810747436,2.372858035,7,6,data,outgoing
8/31/2024 10:32,-98.22994572,14.0839173,484.0511997,open,3.835179023,2.466334748,1,65,data,outgoing
09-01-2024 12:27,-97.37602043,18.31159569,1398.530295,urban,5.144741524,2.014219478,7,78,data,incoming
09-02-2024 12:31,-86.45365749,10.49499043,695.3596467,urban,13.32854341,9.614238497,5,53,voice,incoming
09-03-2024 10:07,-85.13610474,13.4135778,978.849877,urban,5.573076427,7.932575314,5,53,data,incoming
09-04-2024 18:39,-98.39753563,28.51091623,433.2522019,suburban,2.880221159,3.464091775,10,63,data,incoming
09-05-2024 23:30,-73.19970964,28.567207,56.0678449,home,1.167813999,4.049171288,10,77,data,incoming
09-06-2024 19:30,-94.15625263,16.71730246,1018.509375,suburban,6.222482198,8.688332505,4,13,voice,incoming
09-07-2024 22:30,-75.52828053,16.09152862,1692.646798,urban,7.834900975,5.453067703,6,55,data,incoming
09-08-2024 19:12,-92.04371273,21.85294461,1063.976956,suburban,4.348428364,2.828868182,4,78,data,outgoing
09-09-2024 21:45,-71.31014355,28.61706379,1266.251612,suburban,3.570452258,2.709503788,7,96,voice,incoming
09-10-2024 21:26,-72.89683752,12.03215423,940.5222439,open,1.457087634,5.862514352,5,81,data,incoming
09-11-2024 18:50,-76.55893037,29.63448628,968.7499865,open,2.377030647,4.410753567,2,28,voice,outgoing
09-12-2024 09:51,-93.57683696,17.14912055,931.0579212,suburban,3.168380192,1.612950628,1,40,data,incoming
9/13/2024 23:32,-76.22794275,12.51825649,1415.010012,open,2.089266058,0.410524161,9,70,data,incoming
9/14/2024 18:07,-74.2262897,23.32265957,1731.773753,home,3.343216144,9.769136607,6,16,voice,outgoing
9/15/2024 22:32,-73.87050734,16.85546488,903.9300548,urban,5.516217301,2.471122916,1,82,data,outgoing
9/16/2024 21:26,-92.56185369,24.28831327,1104.95007,urban,14.85027678,2.693255611,1,83,data,incoming
9/17/2024 13:28,-68.62307626,26.06728764,231.5352927,open,1.345307996,2.584051577,6,57,data,outgoing
9/18/2024 14:20,-88.64124467,27.92175515,1207.23705,urban,5.38088073,9.001504757,7,58,voice,incoming
9/19/2024 23:26,-60.5074732,10.76998137,61.7218455,home,0.766455337,5.201327288,1,3,voice,outgoing
9/20/2024 21:21,-78.2609057,19.11796163,1450.780975,urban,11.3333403,3.625231986,10,70,voice,outgoing
9/21/2024 15:30,-93.53454876,18.28905892,383.69425,home,3.791938943,7.317134684,2,16,voice,incoming
9/22/2024 12:39,-80.90450516,14.12597734,1506.496952,urban,13.54774707,6.890400602,3,8,data,incoming
9/23/2024 11:42,-81.94406558,23.87499873,939.6279602,suburban,5.623944365,3.757735459,10,62,voice,incoming
9/24/2024 9:57,-87.303431,27.15724514,236.2843645,home,5.767102863,4.872324759,4,69,data,outgoing
9/25/2024 16:54,-80.45626141,24.57006033,664.5286258,open,1.466484028,2.685498498,9,71,data,incoming
9/26/2024 20:39,-93.55133754,26.2168941,1707.27658,home,6.888980867,1.309503436,1,77,voice,incoming
9/27/2024 11:09,-95.31718903,21.04361016,233.5741853,open,2.826046986,8.971003411,1,37,voice,incoming
9/28/2024 14:01,-76.51379919,28.57476405,387.2955896,suburban,4.951589273,0.73583009,7,80,data,incoming
9/29/2024 9:23,-73.13596848,16.63182538,323.2107967,open,3.886942923,9.363163933,9,21,data,incoming
9/30/2024 13:22,-77.13230327,26.49928596,390.4713979,home,2.87004502,3.942289254,8,23,voice,outgoing
10-01-2024 18:21,-71.6740966,26.15524089,1241.445918,open,4.74854508,0.058019199,8,19,data,incoming
10-02-2024 09:33,-69.02418833,27.04158071,637.6379528,open,0.323523745,3.490416869,8,85,data,outgoing
10-03-2024 12:03,-94.20464755,21.3724393,557.0119954,open,0.487549339,1.415016188,3,5,data,outgoing
10-04-2024 23:36,-50.51092923,12.44090301,289.561117,open,1.423904993,3.112692314,10,22,voice,incoming
10-05-2024 16:10,-91.20281407,19.3517064,1370.614663,suburban,2.762504057,9.373980253,10,51,data,outgoing
10-06-2024 12:01,-75.47534341,28.95766573,1156.387671,urban,9.510351039,7.563137469,9,89,voice,incoming
10-07-2024 17:54,-88.44280621,29.81394508,972.7597551,suburban,4.820846677,9.022393727,10,45,data,outgoing
10-08-2024 22:04,-112.6887307,16.61714405,1221.25285,open,1.80473256,6.230003452,1,21,data,incoming
10-09-2024 19:36,-53.639041,20.40757138,1295.820618,open,1.360984942,0.138415451,2,73,data,outgoing
10-10-2024 22:21,-85.82626089,19.74951733,629.26777,urban,9.780823964,8.403508331,6,18,data,outgoing
10-11-2024 21:00,-78.90815857,13.57301817,1553.643973,suburban,4.494373856,1.046497328,1,66,voice,outgoing
10-12-2024 13:27,-94.37257881,17.71200851,875.6065645,open,1.951572644,9.781066116,5,60,data,outgoing
10/13/2024 11:45,-93.68348625,14.65283948,1160.804527,home,8.94761821,3.502918794,9,9,voice,outgoing
10/14/2024 15:16,-68.80228859,15.0136103,714.7323854,open,0.464496707,0.249954365,4,68,data,incoming
10/15/2024 11:46,-98.66493805,13.73697143,1236.330486,open,3.482536526,5.501028095,2,31,data,incoming
10/16/2024 17:19,-97.15111443,16.31738933,329.487097,suburban,4.610331335,9.520169177,5,34,voice,incoming
10/17/2024 21:01,-64.42817937,10.27141072,1517.649792,home,9.284563256,1.496308368,1,24,voice,outgoing
10/18/2024 17:33,-92.77047566,18.47287957,1584.600408,open,4.662059068,4.372393495,7,47,voice,outgoing
10/19/2024 16:05,-95.0628422,12.98781301,176.7623335,suburban,4.628205746,7.923148017,1,35,data,outgoing
10/20/2024 11:24,-76.57361798,24.38029392,517.3304029,urban,14.17424778,6.979517296,4,26,data,incoming
10/21/2024 22:08,-99.74554077,21.59227487,1760.096661,open,4.360292045,5.858618725,7,49,voice,incoming
10/22/2024 21:37,-109.9307266,11.92078744,430.980431,open,4.089373066,0.336607454,2,94,data,outgoing
10/23/2024 9:16,-96.47934349,19.81866883,71.18238644,urban,11.31723139,6.783715813,3,36,data,incoming
10/24/2024 18:22,-71.87874255,10.52303643,325.8570606,home,4.437815256,2.604598711,6,67,data,incoming
10/25/2024 21:18,-117.5197594,18.52649213,1113.17454,open,3.968259026,9.000837681,5,67,voice,incoming
10/26/2024 23:27,-79.06877566,13.59856285,738.9902225,suburban,4.357494869,5.832494726,4,100,data,outgoing
10/27/2024 18:36,-95.72866074,20.21184121,345.2201745,open,4.520253796,4.887555251,4,58,voice,incoming
10/28/2024 23:00,-68.15993873,19.58754154,1261.272143,suburban,3.309394417,7.512339691,5,44,voice,outgoing
10/29/2024 20:34,-64.48288606,28.80318765,1006.822076,home,6.480553517,4.720386877,10,94,data,outgoing
10/30/2024 16:27,-74.0908037,14.54255685,454.5264103,open,1.894377747,5.858987818,8,4,voice,incoming
10/31/2024 23:27,-106.8888959,21.66934494,261.3467507,open,0.192566041,0.979604286,2,60,voice,outgoing
11-01-2024 14:54,-79.41827118,18.90305309,994.7383637,open,3.638675241,7.494869043,7,63,voice,outgoing
11-02-2024 18:51,-95.94366694,26.43734074,746.7321051,home,5.278189326,1.210209637,10,68,voice,incoming
11-03-2024 21:00,-89.67971299,10.36711995,1379.450194,suburban,7.991274439,9.464761254,8,38,voice,incoming
11-04-2024 17:48,-74.78070657,21.2998577,1766.843375,suburban,2.098645202,4.58950969,6,32,data,outgoing
11-05-2024 20:23,-102.3233808,20.10061385,996.7333449,suburban,2.976733717,5.63016973,10,47,voice,outgoing
11-06-2024 11:10,-104.0702027,28.68642574,189.6668301,open,3.835839405,5.183288669,4,61,voice,incoming
11-07-2024 14:45,-101.3796108,15.01196308,485.9493584,urban,8.313069318,4.909114223,4,94,voice,outgoing
11-08-2024 19:03,-93.45358012,29.44835039,898.041152,suburban,2.807917258,7.443021343,7,73,voice,outgoing
11-09-2024 15:55,-91.89259847,23.94337329,48.17761821,urban,13.90945848,4.712678484,5,85,data,outgoing
11-10-2024 12:47,-98.46817076,25.39023377,1696.206198,home,7.648126361,9.981805583,5,92,voice,incoming
11-11-2024 10:22,-62.91089934,25.43686864,1347.818219,home,7.690255254,2.906611187,5,81,data,outgoing
11-12-2024 22:57,-79.58538901,23.1423088,844.9178406,home,8.801408111,1.939406708,9,91,data,incoming
11/13/2024 11:06,-67.63624392,27.8895489,1012.002621,open,3.970920068,2.244039092,2,27,data,outgoing
11/14/2024 15:02,-67.72727421,15.53825185,704.251865,home,1.70887136,0.340806245,1,72,voice,incoming
11/15/2024 17:33,-93.2767831,24.85777995,1698.237248,suburban,4.216177179,9.283712457,3,100,voice,incoming
11/16/2024 21:26,-95.99361617,23.97402105,1026.364161,suburban,4.277515698,5.783436449,8,17,voice,outgoing
11/17/2024 13:10,-98.56690112,23.39522787,772.0277183,suburban,3.994669378,5.477682186,4,6,data,outgoing
11/18/2024 20:37,-107.863245,17.79696427,138.7468606,urban,11.6893468,7.698401853,7,38,data,outgoing
11/19/2024 10:17,-98.93551985,20.28699988,298.8845009,urban,11.28361671,8.218085839,7,38,data,outgoing
11/20/2024 20:42,-74.90723197,29.04161885,1005.226756,suburban,3.440651281,7.104850284,5,22,data,outgoing
11/21/2024 12:39,-90.79759441,17.11367215,1159.764498,open,0.798454909,8.179961302,1,30,voice,outgoing
11/22/2024 9:53,-72.21230384,19.07216034,455.0941314,suburban,7.956866728,1.413820505,9,49,voice,outgoing
11/23/2024 12:56,-68.63406491,12.522154,525.1993093,home,0.963238526,7.547049893,7,99,voice,outgoing
11/24/2024 18:36,-80.39036731,11.69168381,183.2423234,home,8.59509788,0.187207743,1,87,voice,incoming
11/25/2024 11:13,-76.73321228,26.25840641,568.3554028,open,0.163901035,3.497260824,2,6,data,outgoing
11/26/2024 18:45,-75.20313007,15.26098205,306.5259016,home,2.095554733,1.886204795,7,53,data,incoming
11/27/2024 23:19,-99.81143567,12.25516129,550.1994229,home,6.780687033,1.299177365,10,81,voice,outgoing
11/28/2024 23:02,-67.82752249,18.37728858,558.6801043,open,4.032763947,0.194868822,2,32,data,outgoing
11/29/2024 11:54,-108.6660477,11.32866869,1545.620533,urban,9.736856367,0.18326671,9,50,data,outgoing
11/30/2024 11:45,-83.75979378,22.52756325,1047.527454,urban,14.6997341,2.382143984,6,62,voice,incoming
12-01-2024 19:40,-115.0756749,14.28670532,835.1612681,open,0.186903898,5.310981865,1,96,voice,outgoing
12-02-2024 12:42,-104.9387162,13.23963965,963.8899457,urban,12.35997607,5.558400493,2,28,voice,outgoing
12-03-2024 16:13,-71.98146693,11.5015976,1721.238699,home,1.177398098,8.419652982,9,18,data,incoming
12-04-2024 16:40,-78.94411468,14.50004403,252.416595,suburban,6.084629603,9.112786713,5,79,voice,incoming
12-05-2024 10:47,-91.89637613,19.74448744,1447.57339,home,5.406019333,4.339957954,9,26,voice,outgoing
12-06-2024 15:06,-82.45169144,14.78613076,1074.917032,urban,10.50144529,8.860903749,2,67,data,incoming
12-07-2024 18:55,-99.38051779,27.21580088,620.9478714,urban,14.93979335,2.885595231,10,57,voice,outgoing
12-08-2024 17:49,-74.21120778,29.87292554,698.0030477,suburban,5.10822949,3.539831371,8,98,voice,outgoing
12-09-2024 13:15,-64.62157572,27.81207125,667.9251963,open,4.669814205,8.379269019,1,65,data,incoming
12-10-2024 16:49,-103.6648147,26.22218731,515.9295435,open,1.383589268,8.854169907,10,62,data,outgoing
12-11-2024 19:26,-87.36512186,11.31632295,991.1577791,suburban,2.172475202,1.487480963,2,54,voice,incoming
12-12-2024 15:34,-84.32062042,11.30159506,357.7377277,open,0.766244106,2.67300474,2,74,voice,incoming
12/13/2024 11:19,-88.77760528,26.06699581,1102.837907,suburban,4.299357639,6.951399931,4,75,data,incoming
12/14/2024 12:23,-96.73543193,19.5304014,1198.416593,suburban,3.746626813,9.525654352,1,68,data,outgoing
12/15/2024 18:16,-72.65343834,20.47234015,429.8595573,urban,10.82935547,0.352069236,8,89,data,incoming
12/16/2024 22:47,-118.6813177,15.30565339,1621.479085,open,3.78369273,1.665327124,7,83,voice,outgoing
12/17/2024 19:27,-89.73251746,19.14235356,501.9675744,open,4.891772107,8.416925077,4,34,voice,incoming
12/18/2024 20:57,-50.66441336,27.91099577,1068.892055,open,3.617231329,6.173050938,7,63,data,outgoing
12/19/2024 14:21,-84.18996105,17.73635196,831.2208518,open,3.592344736,2.9849053,5,5,voice,outgoing
12/20/2024 11:25,-79.91911242,13.64624063,201.7562508,open,1.06293827,9.584577581,9,76,voice,incoming
12/21/2024 17:44,-71.52287408,24.39317946,1480.309013,urban,8.541695368,4.562054892,6,52,data,incoming
12/22/2024 14:18,-104.5187732,13.84317133,772.4123308,open,4.584413278,6.297656651,1,87,voice,outgoing
12/23/2024 19:16,-69.2902743,15.41240625,1696.59636,open,4.727830637,5.278580773,7,91,voice,incoming
12/24/2024 22:55,-105.5341181,26.86406727,1059.410119,urban,6.65594327,9.527614684,9,29,voice,outgoing
12/25/2024 13:49,-64.80997207,16.75078011,554.1500322,home,4.833666799,7.81187329,5,17,voice,incoming
12/26/2024 10:22,-57.15593408,13.95988545,1474.727047,open,2.93377807,2.059567865,9,54,voice,incoming
12/27/2024 21:21,-61.46130683,25.83644424,324.4336421,home,1.942690931,2.600165641,6,10,data,outgoing
12/28/2024 10:50,-99.14221195,29.47881586,495.0534769,suburban,5.5228635,9.335378164,9,83,data,outgoing
12/29/2024 11:27,-84.15888849,27.51447226,749.8924624,open,2.051314144,1.358055707,6,56,data,outgoing
12/30/2024 23:13,-76.35487477,16.25485826,845.847963,urban,8.673493008,9.576039659,5,11,data,outgoing
12/31/2024 22:38,-72.25322598,28.00097976,693.7263218,urban,6.342397135,5.988270694,6,33,voice,outgoing
01-01-2024 19:32,-75.20527046,29.96182687,1041.902075,open,4.30046507,1.584553487,8,42,data,incoming
01-02-2024 16:18,-65.70017362,27.85789634,1274.655495,open,4.768066602,0.686506337,5,25,data,incoming
01-03-2024 16:25,-105.7438581,12.20288783,871.0282733,open,4.216903223,2.64521334,5,38,voice,outgoing
01-04-2024 16:56,-83.81158454,18.32876669,910.5098835,suburban,4.971138874,0.071111675,1,75,data,incoming
01-05-2024 16:21,-88.14340881,15.78043679,1487.773775,urban,7.386461676,2.451068394,5,57,data,incoming
01-06-2024 15:20,-97.87009981,23.8112941,604.2929801,home,1.942630669,7.137986805,4,18,data,incoming
01-07-2024 22:21,-83.75321752,16.08238571,168.0339069,open,4.515301361,3.565508525,2,83,data,outgoing
01-08-2024 23:34,-95.54726591,28.15703806,1439.792096,open,1.976924538,2.647030916,4,3,voice,incoming
01-09-2024 16:00,-94.89142092,18.40858863,1674.714691,home,5.541940559,7.517094739,2,46,data,outgoing
01-10-2024 22:45,-80.30278462,20.6863021,78.33964876,home,8.643718455,7.97413956,6,46,voice,outgoing
01-11-2024 15:27,-109.1774484,14.10944019,1055.383365,urban,9.771068086,5.947319073,7,30,voice,incoming
01-12-2024 11:28,-79.74376059,28.22316155,120.4529529,urban,13.12216078,8.13729618,10,45,data,outgoing
1/13/2024 14:37,-59.43519005,14.29701137,1763.503531,open,2.819390888,2.389673522,5,56,data,outgoing
1/14/2024 15:46,-77.91857596,12.78855838,669.6621648,urban,6.986524639,9.134398542,6,62,data,outgoing
1/15/2024 23:18,-69.41218528,15.5067971,792.2498626,home,7.114139409,6.709415336,8,9,voice,incoming
1/16/2024 10:45,-94.90483602,18.1895327,554.1554899,suburban,3.033986833,0.828834928,7,55,voice,incoming
1/17/2024 17:05,-74.85723426,23.85629032,192.9247102,urban,11.98094928,9.818436929,1,50,data,outgoing
1/18/2024 13:05,-86.6287692,20.30961277,580.7036816,suburban,2.367349913,6.483357873,5,42,data,outgoing
1/19/2024 16:22,-103.1865436,29.19217121,734.8312096,suburban,2.035320175,2.969461932,10,91,data,incoming
1/20/2024 22:48,-73.13230425,13.80102859,1684.133655,open,1.633562764,4.703784615,10,80,data,outgoing
1/21/2024 9:35,-68.21908366,23.08258805,890.3874136,open,4.990363058,2.053232112,1,30,voice,outgoing
1/22/2024 19:03,-86.29585425,16.17797585,433.1241663,home,2.932934706,6.393842803,3,76,data,incoming
1/23/2024 17:32,-90.5356549,21.87669329,30.67130463,suburban,7.753769831,5.332223216,3,81,data,outgoing
1/24/2024 18:51,-105.2833872,25.64344543,923.7771644,urban,11.66458054,8.701291837,2,25,voice,outgoing
1/25/2024 17:38,-66.73455135,25.95557621,156.0950279,suburban,4.051596287,6.555179465,1,2,voice,incoming
1/26/2024 9:29,-83.96451161,13.81243175,1408.026158,suburban,4.304951669,7.655742231,3,75,data,outgoing
1/27/2024 11:11,-81.2633503,22.43588979,826.6209687,urban,9.625743966,0.633145258,6,70,data,outgoing
1/28/2024 18:55,-81.60168655,18.28938448,456.3696584,home,0.454240791,3.262422055,1,87,voice,incoming
1/29/2024 18:30,-72.55489186,20.25676054,1676.518912,open,1.773164597,4.80223057,8,23,voice,outgoing
1/30/2024 9:36,-98.02935785,20.85855207,1201.085569,suburban,2.708971877,5.035257576,5,11,voice,incoming
1/31/2024 19:53,-68.66593244,27.15580074,94.29334844,suburban,6.224149982,5.142789343,9,3,voice,incoming
02-01-2024 17:22,-80.9734461,25.87657178,1035.702965,open,1.844691493,5.645063659,8,12,data,incoming
02-02-2024 11:30,-89.72019149,28.59965806,1612.984052,home,5.95477106,2.016900733,8,47,data,incoming
02-03-2024 15:26,-63.49240392,15.87727782,474.8948614,open,0.042254875,5.786049766,4,37,voice,outgoing
02-04-2024 13:58,-93.45563783,18.1011973,65.28465119,suburban,6.997158619,5.407947971,2,97,data,incoming
02-05-2024 22:04,-67.21978662,13.08420564,1559.382836,open,0.66398592,8.405077742,9,17,data,outgoing
02-06-2024 23:12,-76.72992337,25.51047083,785.5987059,home,4.628219735,5.421989071,1,1,data,outgoing
02-07-2024 10:33,-71.50754528,17.54636206,1741.753564,suburban,2.699920652,2.483988218,2,29,voice,incoming
02-08-2024 15:25,-89.57279274,19.01028666,920.8834011,home,8.705630759,3.670175282,8,43,voice,outgoing
02-09-2024 18:29,-75.01889556,28.7631117,1783.161194,suburban,7.576994141,6.602408317,7,69,voice,incoming
02-10-2024 12:40,-99.47340836,13.84059678,463.4075062,urban,7.287092594,4.688582695,8,86,voice,incoming
02-11-2024 18:04,-85.17132689,23.13139375,1535.958533,urban,13.05801084,9.01531366,8,66,voice,incoming
02-12-2024 19:57,-71.25672025,20.67231407,388.2061211,home,1.13963105,7.455336868,5,17,data,incoming
2/13/2024 18:17,-99.50530176,29.0121588,1541.913419,home,2.953249396,9.727757378,3,71,data,incoming
2/14/2024 16:30,-94.30433254,21.02213929,1402.197764,urban,10.54885356,7.450210075,8,34,data,outgoing
2/15/2024 17:02,-100.6655245,21.98950285,1738.538212,suburban,3.824417162,1.164533189,9,89,data,outgoing
2/16/2024 11:03,-68.34534898,11.9541655,435.7242003,suburban,7.760776027,3.308288369,9,73,data,outgoing
2/17/2024 19:26,-95.13253722,15.67171661,1511.566412,urban,10.11721001,1.514381586,3,70,voice,outgoing
2/18/2024 14:27,-84.95622965,29.56635939,1396.951303,suburban,7.766807317,6.063202646,9,74,data,incoming
2/19/2024 9:50,-82.55202458,23.02090863,438.2234358,home,3.322724551,1.097796096,8,60,data,incoming
2/20/2024 14:30,-106.133143,24.10644038,1677.359007,urban,9.640625319,6.42695534,5,62,voice,incoming
2/21/2024 14:28,-79.7297174,26.43639364,670.2612344,urban,12.30507092,9.25744611,6,69,data,outgoing
2/22/2024 20:09,-99.26301993,12.73714236,742.5361191,suburban,6.049581379,4.840912474,10,7,data,outgoing
2/23/2024 11:12,-98.00005857,27.62050679,1050.178767,open,0.516997955,3.061748617,1,53,data,outgoing
2/24/2024 10:16,-65.14490306,14.12501532,250.3796653,open,3.671088207,0.990608062,8,64,voice,outgoing
2/25/2024 12:33,-98.78274411,21.07070272,517.6621101,open,0.127614289,3.434323121,9,78,data,outgoing
2/26/2024 13:39,-73.82292016,17.39204841,366.9497595,suburban,5.926648487,4.577006008,4,47,data,incoming
2/27/2024 12:53,-92.10159651,10.53833956,139.6732894,home,7.460300193,6.639247131,9,90,voice,incoming
2/28/2024 16:26,-50.12222188,27.51151333,1499.090404,open,3.631266173,6.879863793,10,57,voice,outgoing
2/29/2024 12:08,-64.9232284,21.67490407,1392.02341,home,3.154048474,8.316067162,2,58,voice,incoming
03-01-2024 16:00,-94.94876369,17.02650197,1330.732825,suburban,4.272765556,6.132406355,4,52,voice,incoming
03-02-2024 22:02,-82.37403011,17.43435246,858.5156214,urban,9.163807687,1.464617825,7,39,voice,outgoing
03-03-2024 16:47,-93.2590844,19.42445308,1265.526336,urban,8.011576047,0.325292601,6,11,voice,incoming
03-04-2024 12:33,-93.42433129,28.83482859,1783.458709,home,2.912284789,8.175105353,5,34,data,outgoing
03-05-2024 20:08,-109.7315546,13.17123724,1715.746914,open,2.83295434,6.06114522,8,38,data,outgoing
03-06-2024 12:42,-75.59226621,19.88634934,1018.364212,suburban,2.046621421,8.657198989,7,36,voice,incoming
03-07-2024 23:37,-113.3617621,14.38414601,39.37634182,open,4.234296449,4.59131613,6,74,voice,outgoing
03-08-2024 13:09,-113.5370488,14.82186837,1780.411369,open,2.213747616,1.065880812,4,28,voice,incoming
03-09-2024 12:10,-84.61549225,24.77484837,28.59835652,home,1.691115866,5.756236396,2,55,voice,outgoing
03-10-2024 15:50,-74.16296896,26.94595264,434.1365745,home,8.262390966,0.364143617,9,87,voice,outgoing
03-11-2024 18:16,-109.0684749,19.09617847,1596.97507,urban,5.56370096,9.077619986,4,93,data,incoming
03-12-2024 11:32,-105.8296526,19.12032354,975.1843083,urban,12.93233924,0.786772815,6,34,data,outgoing
3/13/2024 18:29,-91.05034855,16.29464434,113.1330003,suburban,3.862018582,4.305262828,2,21,voice,incoming
3/14/2024 12:30,-95.46823955,28.47652806,66.52768083,urban,9.491893921,7.581600711,8,31,data,incoming
3/15/2024 15:51,-88.40640274,10.45132607,95.45819599,home,9.860899706,0.84745512,9,30,voice,incoming
3/16/2024 18:51,-76.48394348,22.93691933,213.4934505,suburban,4.904079852,2.842783114,5,82,voice,incoming
3/17/2024 16:11,-81.02358402,11.6758242,1790.052361,urban,6.816900923,0.889952709,1,50,voice,outgoing
3/18/2024 14:50,-77.16697108,16.12128993,767.8778427,urban,10.49106837,1.874675688,7,66,data,outgoing
3/19/2024 20:38,-99.89115638,26.94066479,165.8733942,open,4.129999837,8.408161336,6,43,voice,outgoing
3/20/2024 22:21,-85.35827247,24.73695904,1099.30174,open,4.033929754,1.31725178,7,93,voice,outgoing
3/21/2024 21:56,-92.07768435,17.85220881,1339.096676,urban,12.46576932,6.465281204,2,80,data,incoming
3/22/2024 17:15,-69.2345099,23.1031973,1136.769665,home,7.569116569,0.909791545,5,63,voice,outgoing
3/23/2024 12:45,-92.91190834,22.90357037,408.6918716,open,4.758147186,7.393529345,3,29,data,outgoing
3/24/2024 16:54,-83.75978377,28.33644411,539.0981653,urban,8.511059782,1.606197092,7,63,data,incoming
3/25/2024 16:05,-108.6480942,28.38281649,105.2965533,urban,11.57730507,0.887465745,10,19,voice,incoming
3/26/2024 15:55,-77.80726755,19.90044671,687.7369958,urban,5.540936648,6.07996638,4,88,data,outgoing
3/27/2024 12:31,-58.16277135,15.73797918,1111.956011,open,4.949703909,5.39320243,2,30,data,outgoing
3/28/2024 19:23,-97.18403676,17.02241649,1745.872756,urban,12.59502486,5.09114881,8,12,voice,incoming
3/29/2024 21:46,-85.54132547,18.81365147,1433.180225,suburban,7.32543925,3.37420436,1,15,voice,incoming
3/30/2024 9:56,-89.34266834,25.17871439,281.9946855,suburban,4.721515812,6.877614614,4,19,voice,incoming
3/31/2024 14:47,-104.2875414,11.02033722,700.7760937,open,1.850667262,2.890316693,2,66,voice,outgoing
04-01-2024 15:25,-79.76310147,14.89318493,141.6749407,home,4.190124241,8.69792131,8,85,data,incoming
04-02-2024 20:23,-94.19996011,29.32592317,1283.490974,home,0.328077157,7.514246025,8,100,voice,incoming
04-03-2024 19:27,-72.89265459,13.1703534,1179.044361,home,4.508209706,5.558156931,7,30,voice,incoming
04-04-2024 19:06,-66.97282181,15.58308831,906.1432113,home,2.173046928,2.632066321,6,3,data,incoming
04-05-2024 10:16,-77.60613955,26.51915027,327.5511833,suburban,4.005920481,8.101745745,9,27,data,outgoing
04-06-2024 14:43,-110.5487279,15.14763548,1503.636459,open,2.652198699,7.719386102,5,31,voice,outgoing
04-07-2024 17:08,-108.2545632,20.45165398,1761.584061,open,2.071428048,2.492434901,10,47,data,incoming
04-08-2024 16:01,-99.21838611,12.25473428,355.3015505,open,3.378450375,9.268362265,3,20,voice,outgoing
04-09-2024 22:47,-65.12440259,25.2026561,145.2803666,open,4.730200318,7.544520299,9,91,voice,incoming
